id,url,cidade,bairro,tipo,area,quartos,banheiros,vagas,elevador,porteiro,area_lazer,academia,varanda,mobiliado,preco,vagas_ausente
1512764379,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lindo-apto-de-3-quartos-com-vda-e-vaga-alugo-vendo-r-4-800-00-mobiliado-1512764379,vitoria,jardim-da-penha,1,100.0,3,1,1,0,0,0,0,1,1,4800.0,0
1513192891,https://es.olx.com.br/norte-do-espirito-santo/imoveis/3-quartos-nno-miolo-da-praia-do-canto-2-vagas-1513192891,vitoria,praia-do-canto,1,100.0,3,3,2,0,1,1,0,0,0,6900.0,0
1513192889,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-garden-no-miolo-da-praia-do-canto-3-quartos-2-vagas-1513192889,vitoria,praia-do-canto,1,165.0,3,3,2,0,1,1,0,0,0,9000.0,0
1513185840,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-3-dormitorios-para-alugar-84-m-por-r-3-062-mes-jockey-de-itaparica-1513185840,vila-velha,jockey-de-itaparica,1,84.0,3,2,1,1,0,0,0,1,0,3000.0,0
1515206034,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-tem-46-metros-quadrados-com-1-quarto-em-praia-de-itaparica-vila-velh-1515206034,vila-velha,praia-de-itaparica,1,46.0,1,1,1,1,1,1,1,1,0,2100.0,0
1513177598,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-aluguel-em-vitoria-es-santa-helena-1-quarto-1-vaga-1513177598,vitoria,santa-helena,1,37.0,1,1,1,1,1,1,1,1,1,3500.0,0
1513164813,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-alugar-em-vila-velha-praia-de-itaparica-com-3-quartos-com-75-m-mar-e-1513164813,vila-velha,praia-de-itaparica,1,75.0,3,2,2,0,1,1,1,0,0,4950.0,0
1513164275,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-alugar-em-vila-velha-praia-de-itaparica-com-3-quartos-com-75-m-mar-e-1513164275,vila-velha,praia-de-itaparica,1,75.0,3,2,2,0,1,1,1,0,0,2900.0,0
1513161476,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-locacao-de-3-quartos-em-itapua-ref-711-1513161476,vila-velha,itapua,1,120.0,3,3,0,1,1,1,1,1,0,4200.0,1
1515181433,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-4-quartos-com-duas-suites-todo-montado-semi-mobiliado-frente-para-o-mar-1515181433,vila-velha,praia-de-itaparica,1,250.0,4,4,2,1,1,1,0,1,0,11900.0,0
1513127102,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-tres-quartos-mobiliado-1513127102,vila-velha,itapua,1,90.0,3,2,1,0,0,1,0,0,1,3500.0,0
1515143061,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-2-q-com-suite-itapua-1515143061,vila-velha,itapua,1,105.0,2,2,1,1,1,1,0,1,0,5000.0,0
1513103254,https://es.olx.com.br/norte-do-espirito-santo/imoveis/vista-do-limoeiro-alugo-2-quartos-por-1-990-1513103254,serra,manoel-plaza,1,46.0,2,1,1,1,1,1,1,0,0,1990.0,0
1513098175,https://es.olx.com.br/norte-do-espirito-santo/imoveis/studio-de-1-quarto-a-venda-na-enseada-do-sua-vitoria-es-1513098175,vitoria,enseada-do-sua,1,40.0,1,1,1,0,1,1,1,1,0,4500.0,0
1513097668,https://es.olx.com.br/norte-do-espirito-santo/imoveis/studio-de-1-quarto-a-venda-na-enseada-do-sua-vitoria-es-1513097668,vitoria,enseada-do-sua,1,40.0,1,1,1,0,1,1,1,1,0,4500.0,0
1513091031,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-kitinet-mobiliada-1513091031,vila-velha,jardim-asteca,1,35.0,1,1,1,0,0,0,0,1,1,1480.0,0
1513079656,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-de-2-quartos-em-gaivotas-1513079656,vila-velha,praia-das-gaivotas,1,60.0,2,1,1,1,0,0,0,1,0,2400.0,0
1513079094,https://es.olx.com.br/norte-do-espirito-santo/imoveis/locacao-apartamento-2-quartos-morada-de-laranjeiras-serra-1513079094,serra,morada-de-laranjeiras,1,47.0,2,1,1,1,0,1,0,0,0,1500.0,0
1513079079,https://es.olx.com.br/norte-do-espirito-santo/imoveis/locacao-apartamento-2-quartos-sao-patricio-serra-1513079079,serra,sao-patricio,1,48.0,2,1,0,0,0,1,0,0,0,1350.0,0
1513075580,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-03-quartos-com-preparacao-para-area-gourmet-na-varanda-1513075580,vila-velha,praia-da-costa,1,110.0,3,2,2,1,0,1,1,0,1,4900.0,0
1513070832,https://es.olx.com.br/norte-do-espirito-santo/imoveis/flat-em-jardim-da-penha-mobiliado-1513070832,vitoria,jardim-da-penha,1,45.0,1,1,1,0,0,0,0,0,1,3500.0,0
1513061532,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-03-quartos-mobiliado-com-uma-vista-espetacular-do-mar-na-praia-de-itaparica-vv-1513061532,vila-velha,praia-de-itaparica,1,70.0,3,1,2,1,1,1,1,0,0,4500.0,0
1513057759,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-no-cond-mar-azul-1-na-praia-da-costa-vila-velha-es-1513057759,vila-velha,praia-da-costa,1,60.0,2,1,1,0,1,1,0,0,0,1800.0,0
1513055383,https://es.olx.com.br/norte-do-espirito-santo/imoveis/maravilhosa-cobertura-duplex-4-quartos-sendo-2-suites-para-aluguel-anual-2-vg-1513055383,guarapari,centro,1,288.0,4,4,2,0,0,0,0,1,0,7250.0,0
1513048973,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ed-london-ville-apartamento-03-qts-c-suite-112m-praia-de-itaparica-vila-velha-es-1513048973,vila-velha,praia-de-itaparica,1,84.0,3,2,2,1,1,1,1,0,0,4500.0,0
1513045050,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-tem-45-metros-quadrados-com-2-quartos-em-valparaiso-serra-es-1513045050,serra,valparaiso,1,45.0,2,1,1,0,1,0,0,0,0,1350.0,0
1513042873,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-3-quartos-para-locacao-anual-na-praia-do-morro-em-guarapari-1513042873,guarapari,praia-do-morro,1,100.0,3,3,2,0,0,0,0,0,0,3650.0,0
1513035057,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-com-320-metros-quadrados-com-5-quartos-em-boulevard-lagoa-serra-es-1513035057,serra,boulevard-lagoa,0,320.0,5,5,4,0,1,1,1,0,0,8000.0,0
1432093448,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-de-2-quartos-1432093448,serra,praia-da-baleia,1,52.0,2,1,1,1,1,1,1,1,0,2500.0,0
1513012154,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-aluguel-2-quartos-1-vaga-centro-guarapari-es-1513012154,guarapari,centro,1,80.0,2,2,1,1,1,0,0,0,1,3200.0,0
1513012101,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-aluguel-1-quarto-1-vaga-centro-guarapari-es-1513012101,guarapari,centro,1,30.0,1,1,1,1,1,0,0,1,1,2600.0,0
1513012096,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-aluguel-2-quartos-1-suite-centro-guarapari-es-1513012096,guarapari,centro,1,86.0,2,2,0,1,1,0,0,1,1,2500.0,0
1513010324,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-apartamento-mobiliado-em-jardim-limoeiro-1513010324,serra,jardim-limoeiro,1,50.0,2,1,1,0,1,1,0,1,1,2500.0,0
1512993775,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-com-200-metros-quadrados-com-3-quartos-em-olaria-vila-velha-es-1512993775,vila-velha,olaria,0,200.0,3,2,1,0,0,0,0,0,0,2800.0,0
1512989261,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-com-600-metros-quadrados-com-3-quartos-em-praia-das-gaivotas-vila-ve-1512989261,vila-velha,praia-das-gaivotas,1,600.0,3,2,0,0,0,1,0,0,0,15000.0,0
1512986933,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-tem-60-metros-quadrados-com-2-quartos-em-jardim-da-penha-vitoria-e-1512986933,vitoria,jardim-da-penha,1,60.0,2,1,1,1,0,0,0,0,0,2500.0,0
1512985100,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-possui-47-metros-quadrados-com-2-quartos-em-planicie-da-serra-serra-1512985100,serra,planicie-da-serra,1,47.0,2,1,1,0,1,0,0,0,0,1000.0,0
1512984181,https://es.olx.com.br/norte-do-espirito-santo/imoveis/lindo-3-quartos-no-coiabas-de-laranjeiras-1512984181,serra,santa-luzia,1,133.0,3,4,1,1,1,1,1,1,0,5900.0,0
1512982472,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-casa-reformada-no-centro-de-vitoria-com-80m-2-quartos-e-1-vaga-r-3-400-00-1512982472,vitoria,centro,0,80.0,2,1,1,0,0,0,0,1,0,3400.0,0
1512979243,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alianca-web-aluga-1512979243,vila-velha,praia-de-itaparica,1,65.0,2,2,2,1,1,1,0,1,0,2850.0,0
1512979160,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-tem-49-metros-quadrados-com-2-quartos-em-jardim-do-vale-vila-velha-1512979160,vila-velha,jardim-do-vale,1,49.0,2,1,1,0,0,0,0,0,0,2000.0,0
1512978229,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alianca-web-aluga-casa-para-aluguel-na-vila-velha-gloria-com-2-quartos-suite-e-vaga-1512978229,vila-velha,gloria,0,98.0,2,2,1,0,0,0,0,0,0,2500.0,0
1512977712,https://es.olx.com.br/norte-do-espirito-santo/imoveis/edificio-bonanza-2-quartos-sendo-1-suite-para-locacao-no-centro-de-guarapari-1512977712,guarapari,centro,1,79.0,2,2,1,1,1,1,0,0,1,3500.0,0
1512976193,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-2qts-portal-de-jacaraipe-1512976193,serra,portal-de-jacaraipe,1,75.0,2,1,1,0,0,0,0,0,0,1500.0,0
1471015182,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-dois-quartos-1471015182,serra,morada-de-laranjeiras,1,48.0,2,1,1,0,1,1,0,0,0,2000.0,0
1512971734,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apto-condominio-club-veredas-ao-lado-do-shopping-1512971734,serra,colina-de-laranjeiras,1,78.0,3,2,1,1,1,1,1,1,0,2280.0,0
1512967592,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-possui-55-metros-quadrados-com-2-quartos-em-colina-de-laranjeiras-se-1512967592,serra,colina-de-laranjeiras,1,55.0,2,1,1,1,1,1,0,0,0,1520.0,0
1512958274,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-apartamento-1512958274,vitoria,jardim-da-penha,1,100.0,3,3,2,1,0,1,0,1,0,4500.0,0
1512955575,https://es.olx.com.br/norte-do-espirito-santo/imoveis/1-quarto-em-praia-do-canto-vitoria-es-1512955575,vitoria,praia-do-canto,1,38.0,1,1,1,1,1,1,0,0,0,4300.0,0
1512951487,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-lindo-apto-2-qtos-morada-de-laranjeiras-1512951487,serra,morada-de-laranjeiras,1,54.0,2,1,1,1,1,1,1,1,0,2500.0,0
1512943849,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-em-santa-monica-1512943849,vila-velha,santa-monica-popular,1,55.0,2,1,0,0,0,0,0,0,0,1900.0,0
1512937559,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-aluguel-2-quartos-1-suite-1-vaga-praia-de-itaparica-vila-velha-es-1512937559,vila-velha,praia-de-itaparica,1,55.0,2,2,1,1,1,1,0,1,0,2500.0,0
1512935330,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-montado-e-mobiliado-com-4-dormitorios-para-alugar-160-m-por-r-13-175-mes-1512935330,vitoria,barro-vermelho,1,160.0,4,4,2,1,0,0,0,0,1,11000.0,0
1512935273,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-mobiliado-com-2-dormitorios-para-alugar-60-m-por-r-3-393-mes-jardim-cambu-1512935273,vitoria,jardim-camburi,1,60.0,2,1,1,1,0,0,0,1,1,2950.0,0
1512935137,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-70m-praia-do-canto-vitoria-es-1512935137,vitoria,praia-do-canto,1,70.0,2,2,2,1,0,1,0,1,1,6000.0,0
1512930420,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-dormitorios-para-alugar-60-m-por-r-3-851-67-mes-praia-da-costa-vi-1512930420,vila-velha,praia-da-costa,1,60.0,2,2,1,1,1,1,0,1,0,3200.0,0
1512930397,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-dormitorios-para-alugar-50-m-por-r-2-480-00-mes-santa-ines-vila-v-1512930397,vila-velha,santa-ines,1,50.0,2,1,1,1,1,1,0,0,0,2000.0,0
1504650324,https://es.olx.com.br/norte-do-espirito-santo/imoveis/2-quartos-com-excelente-localizacao-em-jardim-camburi-1504650324,vitoria,jardim-camburi,1,60.0,2,2,1,0,0,1,0,0,0,2500.0,0
1512928122,https://es.olx.com.br/norte-do-espirito-santo/imoveis/kitnet-com-1-dormitorio-para-alugar-35-m-por-r-2-400-00-mes-jardim-da-penha-vitoria-1512928122,vitoria,jardim-da-penha,1,35.0,1,1,1,1,0,0,0,0,0,2000.0,0
1514910668,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-tem-42-metros-quadrados-com-1-quarto-em-mata-da-praia-vitoria-es-1514910668,vitoria,mata-da-praia,1,42.0,1,1,1,1,1,1,1,1,1,4300.0,0
1512922490,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-4-quartos-para-aluguel-178m-1512922490,vila-velha,praia-de-itaparica,1,178.0,4,2,2,0,1,1,0,0,0,6800.0,0
1514907674,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-dormitorios-para-alugar-58-m-por-r-3-190-00-mes-praia-de-itaparica-1514907674,vila-velha,praia-de-itaparica,1,58.0,2,2,1,1,1,1,0,1,0,2700.0,0
1512916482,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ed-via-parque-morada-de-laranjeiras-1512916482,serra,morada-de-laranjeiras,1,48.0,2,1,1,1,1,1,1,1,0,2600.0,0
1512916487,https://es.olx.com.br/norte-do-espirito-santo/imoveis/ed-itaparica-privillege-praia-de-itaparica-1512916487,vila-velha,praia-de-itaparica,1,55.0,2,1,1,1,1,1,1,1,0,3600.0,0
1512913747,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluga-se-apartamento-03-quartos-sol-manha-na-praia-da-costa-com-lazer-club-residencial-1512913747,vila-velha,praia-da-costa,1,103.0,3,3,2,1,0,1,1,1,0,4900.0,0
1512911552,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-apartamentos-2-4-2-vagas-de-garagem-mata-da-praia-vitoria-es-1512911552,vitoria,mata-da-praia,1,80.0,2,2,2,1,0,1,0,0,0,4000.0,0
1512911428,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-apto-mobiliado-3-dormitorios-3-suites-praia-do-morro-guarapari-es-1512911428,guarapari,praia-do-morro,1,130.0,3,4,2,0,0,0,0,0,0,5000.0,0
1512911347,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-apartamento-frente-mar-2-quartos-mobiliado-praia-de-itaparica-vila-vel-1512911347,vila-velha,praia-de-itaparica,1,72.0,2,1,1,1,0,1,0,0,0,3000.0,0
1512911093,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-casas-4-quartos-suite-parque-residencial-laranjeiras-serra-es-1512911093,serra,parque-residencial-laranjeiras,0,145.0,4,2,2,0,0,0,0,0,0,5950.0,0
1512907694,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-de-apartamento-praia-da-costa-vila-velha-es-1512907694,vila-velha,praia-da-costa,1,68.0,2,1,1,0,0,0,0,0,0,2200.0,0
1514878173,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-completo-em-itapoa-2-quartos-e-totalmente-mobiliado-1514878173,vila-velha,itapua,1,65.0,2,2,2,1,0,1,0,1,1,3500.0,0
1492271950,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-de-luxo-para-alugar-sao-judas-tadeu-1492271950,guarapari,praia-do-morro,0,400.0,3,5,0,0,0,0,0,0,0,5000.0,1
1512878466,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-apartamento-2-quartos-cond-parque-sao-pedro-1512878466,serra,colina-de-laranjeiras,1,48.0,2,1,1,0,0,1,0,0,0,1400.0,0
1512873420,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-apartamento-3-quartos-1512873420,serra,eldorado,1,100.0,3,1,0,0,0,0,0,0,0,1450.0,0
1512866860,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-vista-do-limoeiro-serra-2-quartos-cozinha-planejada-elevador-1512866860,serra,sao-diogo-ii,1,44.0,2,1,1,1,1,1,1,0,0,2000.0,0
1512856093,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluga-se-apto-3-quartos-proximo-perim-itapua-1512856093,vila-velha,praia-de-itaparica,1,120.0,3,2,1,0,0,0,0,0,0,2750.0,0
1504373354,https://es.olx.com.br/norte-do-espirito-santo/imoveis/condominio-morada-dos-jardim-ao-lado-do-correio-e-ufes-1504373354,vitoria,jardim-da-penha,1,70.0,3,3,1,1,1,1,0,1,0,3300.0,0
1514783944,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-casa-porteira-fechada-4-quartos-no-condominio-boulevard-lagoa-1514783944,serra,boulevard-lagoa,0,400.0,4,5,4,0,0,1,0,0,1,15000.0,0
1419449521,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-4-quartos-para-alugar-na-mata-da-praia-vista-mar-1419449521,vitoria,mata-da-praia,1,180.0,4,4,0,1,0,1,1,0,0,12000.0,0
1512830801,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-kitnet-em-manoel-plaza-1512830801,serra,manoel-plaza,0,30.0,1,1,0,0,0,0,0,0,1,1300.0,0
1512829973,https://es.olx.com.br/norte-do-espirito-santo/imoveis/cobertura-duplex-para-aluguel-tem-220-mts-com-3-quartos-em-praia-do-morro-guarapari-e-1512829973,guarapari,praia-do-morro,1,220.0,3,2,3,1,1,0,0,0,1,7000.0,0
1514769564,https://es.olx.com.br/norte-do-espirito-santo/imoveis/af-alugo-ap-2-quartos-no-viver-serra-em-jardim-limoeiro-lazer-completo-1514769564,serra,jardim-limoeiro,1,58.0,2,1,1,1,1,1,1,0,0,2400.0,0
1514767964,https://es.olx.com.br/norte-do-espirito-santo/imoveis/af-alugo-ap-2-quartos-montado-em-castelandia-1514767964,serra,vista-da-serra-ii,1,52.0,2,1,1,0,1,0,0,0,0,1800.0,0
1512818332,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-para-aluguel-com-2-quartos-em-planicie-da-serra-serra-es-1512818332,serra,planicie-da-serra,0,70.0,2,1,1,0,0,0,0,0,0,1500.0,0
1512813782,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-com-57-metros-quadrados-com-2-quartos-em-sao-patricio-serra-es-1512813782,serra,sao-patricio,1,57.0,2,1,1,0,1,0,0,0,0,1100.0,0
1512809104,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-quartos-para-alugar-em-jardim-camburi-1512809104,vitoria,jardim-camburi,1,50.0,2,1,1,1,1,1,0,0,0,2400.0,0
1512805069,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-2-quartos-para-alugar-em-guarapari-bairro-ipiranga-1512805069,vitoria,jardim-da-penha,0,70.0,2,1,0,0,0,0,0,1,0,1200.0,1
1512797282,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-alugar-em-vila-velha-praia-da-costa-com-3-quartos-com-180-m-residenc-1512797282,vila-velha,centro-de-vila-velha,1,180.0,3,3,2,0,1,1,0,1,1,5100.0,0
1512796789,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-duplex-com-4-quartos-quintal-area-gourmet-e-6-vagas-em-manguinhos-serra-es-1512796789,serra,manguinhos,0,290.0,4,3,4,0,0,0,0,0,0,4500.0,0
1512795864,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-com-50-metros-quadrados-com-2-quartos-em-campo-grande-cariacica-es-1512795864,cariacica,campo-grande,0,50.0,2,1,0,0,0,0,0,0,0,1600.0,1
1512794026,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-quartos-para-alugar-58m-praia-de-itaparica-1512794026,vila-velha,praia-de-itaparica,1,58.0,2,2,1,0,1,1,0,0,1,3900.0,0
1512790466,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-tem-48-metros-quadrados-com-2-quartos-em-campo-grande-cariacica-es-1512790466,cariacica,campo-grande,1,48.0,2,1,0,0,0,0,0,0,0,1300.0,1
1512790244,https://es.olx.com.br/norte-do-espirito-santo/imoveis/locacao-apartamento-2-quartos-rio-branco-cariacica-1512790244,cariacica,rio-branco,1,56.0,2,1,1,1,0,1,1,0,0,2300.0,0
1512790243,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-com-60-metros-quadrados-com-2-quartos-em-santa-luzia-serra-es-1512790243,serra,santa-luzia,1,60.0,2,1,1,1,1,1,0,1,0,1400.0,0
1512787578,https://es.olx.com.br/norte-do-espirito-santo/imoveis/direto-com-o-proprietario-1512787578,vila-velha,praia-da-costa,1,65.0,2,1,1,1,1,1,0,1,1,4500.0,0
1479209376,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-3-quatos-mobiliado-em-jardim-da-penha-creci-3284-f-1479209376,vitoria,jardim-da-penha,1,130.0,3,3,1,1,1,1,0,1,1,4500.0,0
1512782203,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-quarto-e-sala-no-bairro-de-lourdes-1512782203,vitoria,de-lourdes,1,47.0,1,1,1,0,0,0,0,1,0,1800.0,0
1512764033,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-possui-60-metros-quadrados-com-4-quartos-em-soteco-vila-velha-es-1512764033,vila-velha,soteco,1,60.0,4,1,0,0,0,0,0,0,0,1450.0,0
1512764041,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-quartos-para-alugar-65m-praia-de-itaparica-es-1512764041,vila-velha,praia-de-itaparica,1,65.0,2,1,1,0,1,1,0,0,1,4200.0,0
1512748339,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-possui-50-metros-quadrados-com-2-quartos-em-santa-ines-vila-velha-1512748339,vila-velha,santa-ines,1,50.0,2,1,1,0,0,0,0,0,0,2300.0,0
1512744564,https://es.olx.com.br/norte-do-espirito-santo/imoveis/casa-parque-residencial-laranjeiras-1512744564,serra,parque-residencial-laranjeiras,0,140.0,4,2,0,0,0,0,0,0,0,3200.0,1
1512734161,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-locacao-em-vitoria-jardim-camburi-4-dormitorios-3-suites-4-banheiros-1512734161,vitoria,jardim-camburi,1,140.0,4,4,2,0,0,0,0,0,0,7500.0,0
1512733179,https://es.olx.com.br/norte-do-espirito-santo/imoveis/kitnet-premium-ilha-da-conceicao-1512733179,vila-velha,ilha-da-conceicao,1,30.0,1,1,0,0,0,0,0,0,0,750.0,0
1512720986,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-tem-110-metros-quadrados-com-3-quartos-em-aribiri-vila-velha-es-1512720986,vila-velha,aribiri,0,110.0,3,1,1,0,0,0,0,0,0,2400.0,0
1512718272,https://es.olx.com.br/norte-do-espirito-santo/imoveis/m-alugo-apartamento-2-quartos-no-condominio-parque-sao-pedro-colina-de-laranjeiras-1512718272,serra,colina-de-laranjeiras,1,45.0,2,1,1,0,1,1,1,0,0,1400.0,0
1512716481,https://es.olx.com.br/norte-do-espirito-santo/imoveis/aluguel-de-amplo-apartamento-em-gaivotas-3-quartos-em-otima-localizacao-1512716481,vila-velha,praia-das-gaivotas,1,110.0,3,2,1,0,0,0,0,1,0,3200.0,0
1512699364,https://es.olx.com.br/norte-do-espirito-santo/imoveis/leia-toda-a-descricao-visitas-agendar-pelo-whatsapp-1512699364,vitoria,praia-do-canto,1,110.0,3,2,1,1,0,0,0,0,0,7000.0,0
1512697700,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alianca-web-aluga-1512697700,vila-velha,itapua,1,60.0,2,2,1,1,1,1,0,1,0,3000.0,0
1512692351,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-studio-em-universal-mobiliado-1512692351,viana,universal,1,17.0,1,1,0,0,0,0,0,1,1,1650.0,0
1512692731,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alianca-web-aluga-1512692731,vila-velha,praia-da-costa,1,58.0,2,2,1,1,1,1,0,1,0,3750.0,0
1512691268,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-locacao-praia-do-canto-vitoria-es-1512691268,vitoria,praia-do-canto,1,120.0,3,3,1,0,0,0,0,0,0,5500.0,0
1512679657,https://es.olx.com.br/norte-do-espirito-santo/imoveis/imovel-para-aluguel-possui-57-metros-quadrados-com-2-quartos-em-bento-ferreira-vitoria-1512679657,vitoria,bento-ferreira,1,57.0,2,2,1,1,0,1,1,1,0,3800.0,0
1512678968,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-apartamento-sala-cozinha-area-de-servico-copa-dois-quartos-e-dois-banheiros-1512678968,vila-velha,itapua,1,68.0,2,2,1,0,0,0,0,0,0,3050.0,0
1512673997,https://es.olx.com.br/norte-do-espirito-santo/imoveis/quarto-e-sala-mobiliado-c-garagem-ar-e-maquina-de-lavar-jardim-camburi-1512673997,vitoria,itarare,1,35.0,1,1,1,1,1,0,0,0,1,2900.0,0
1512674658,https://es.olx.com.br/norte-do-espirito-santo/imoveis/alugo-apto-em-vila-capixaba-primeiro-andar-com-varanda-1512674658,cariacica,vila-capixaba,1,100.0,2,1,2,0,0,0,0,1,0,2000.0,0
1512658540,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-dormitorios-para-alugar-80-m-por-r-4-770-00-mes-enseada-do-sua-vi-1512658540,vitoria,enseada-do-sua,1,80.0,2,2,1,0,0,0,0,1,0,4000.0,0
1512653369,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-alugar-no-bairro-praia-de-itaparica-vila-velha-es-1512653369,vila-velha,praia-de-itaparica,1,200.0,4,5,4,1,0,1,1,0,0,12900.0,0
1512644566,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-para-alugar-no-bairro-jardim-camburi-vitoria-es-1512644566,vitoria,jardim-camburi,1,200.0,4,3,2,1,0,1,0,0,0,7800.0,0
1512641680,https://es.olx.com.br/norte-do-espirito-santo/imoveis/apartamento-com-2-quarto-s-e-1-banheiro-s-para-alugar-46-m-por-r-1760-mes-1512641680,serra,sao-patricio,1,46.0,2,1,1,0,0,1,0,0,0,1760.0,0
